position.x,obj_dois,title_vector,position.y,relationType,relatedIdentifierType,subj_dois,subjtitle_vector
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,54,References,DOI,10.15468/dl.w65qg6,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,56,References,DOI,10.15468/dl.4jbnkt,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,57,References,DOI,10.15468/dl.nqbg5v,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,58,References,DOI,10.15468/dl.v47pq2,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,60,References,DOI,10.15468/dl.gx742r,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,61,References,DOI,10.15468/dl.hz87ut,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,62,References,DOI,10.15468/dl.cqpa99,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,63,References,DOI,10.15468/dl.6vdkbn,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,64,References,DOI,10.15468/dl.zycegr,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,69,References,DOI,10.15468/dl.459uag,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,71,References,DOI,10.15468/dl.f8s2hg,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,72,References,DOI,10.15468/dl.vaz2q7,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,73,References,DOI,10.15468/dl.pk3trq,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,75,References,DOI,10.15468/dl.rm8rn8,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,76,References,DOI,10.15468/dl.a5mbxn,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,78,References,DOI,10.15468/dl.ucfhd2,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,80,References,DOI,10.15468/dl.6vtqy8,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,82,References,DOI,10.15468/dl.fdqx94,Occurrence Download
8,10.21966/4j6t-gb64,Trawl Catch and Species Abundance data from the 2020 Gulf of Alaska International Year of the Salmon Expedition,84,References,DOI,10.15468/dd.6fcd2f,More than half of data deficient species predicted to be threatened by extinction
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,5,References,DOI,10.15468/dl.g5v7m4,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,6,References,DOI,10.15468/dl.6w6dmn,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,8,References,DOI,10.15468/dl.y6q86n,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,9,References,DOI,10.15468/dl.y6hxnt,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,10,References,DOI,10.15468/dl.zbusc6,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,11,References,DOI,10.15468/dl.azhhnh,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,12,References,DOI,10.15468/dl.7sf25y,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,14,References,DOI,10.15468/dl.nfmkaw,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,15,References,DOI,10.15468/dl.6xa67b,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,16,References,DOI,10.15468/dl.jwkx2t,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,17,References,DOI,10.15468/dl.c9x79c,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,21,References,DOI,10.15468/dl.8x55jp,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,23,References,DOI,10.15468/dl.dkyg9y,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,26,References,DOI,10.15468/dl.4azb5s,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,28,References,DOI,10.15468/dl.vusrwb,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,29,References,DOI,10.15468/dl.3smk6d,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,33,References,DOI,10.15468/dl.z6bcgf,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,36,References,DOI,10.15468/dl.5sybtf,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,38,References,DOI,10.15468/dl.rwfmb5,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,39,References,DOI,10.15468/dl.dwur27,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,41,References,DOI,10.15468/dl.jx65ta,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,60,References,DOI,10.15468/dl.gx742r,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,62,References,DOI,10.15468/dl.cqpa99,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,63,References,DOI,10.15468/dl.6vdkbn,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,64,References,DOI,10.15468/dl.zycegr,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,69,References,DOI,10.15468/dl.459uag,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,71,References,DOI,10.15468/dl.f8s2hg,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,73,References,DOI,10.15468/dl.pk3trq,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,75,References,DOI,10.15468/dl.rm8rn8,Occurrence Download
9,10.21966/nt8w-je90,Trawl Data from the NOAA Bell M. Shimada during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,78,References,DOI,10.15468/dl.ucfhd2,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,5,References,DOI,10.15468/dl.g5v7m4,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,6,References,DOI,10.15468/dl.6w6dmn,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,8,References,DOI,10.15468/dl.y6q86n,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,9,References,DOI,10.15468/dl.y6hxnt,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,10,References,DOI,10.15468/dl.zbusc6,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,11,References,DOI,10.15468/dl.azhhnh,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,12,References,DOI,10.15468/dl.7sf25y,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,15,References,DOI,10.15468/dl.6xa67b,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,16,References,DOI,10.15468/dl.jwkx2t,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,18,References,DOI,10.15468/dl.rndbzy,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,23,References,DOI,10.15468/dl.dkyg9y,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,28,References,DOI,10.15468/dl.vusrwb,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,28,References,DOI,10.15468/dl.vusrwb,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,29,References,DOI,10.15468/dl.3smk6d,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,36,References,DOI,10.15468/dl.5sybtf,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,36,References,DOI,10.15468/dl.5sybtf,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,38,References,DOI,10.15468/dl.rwfmb5,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,39,References,DOI,10.15468/dl.dwur27,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,40,References,DOI,10.15468/dl.7zrznn,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,41,References,DOI,10.15468/dl.jx65ta,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,56,References,DOI,10.15468/dl.4jbnkt,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,60,References,DOI,10.15468/dl.gx742r,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,62,References,DOI,10.15468/dl.cqpa99,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,63,References,DOI,10.15468/dl.6vdkbn,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,64,References,DOI,10.15468/dl.zycegr,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,69,References,DOI,10.15468/dl.459uag,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,71,References,DOI,10.15468/dl.f8s2hg,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,73,References,DOI,10.15468/dl.pk3trq,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,75,References,DOI,10.15468/dl.rm8rn8,Occurrence Download
10,10.21966/wevm-ww19,Trawl Data from the R/V TINRO during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition,78,References,DOI,10.15468/dl.ucfhd2,Occurrence Download
11,10.21966/j26w-by50,"Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",1,IsDerivedFrom,DOI,10.15468/dl.ygt8ru,Occurrence Download
11,10.21966/j26w-by50,"Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",1,IsDerivedFrom,DOI,10.15468/dl.ygt8ru,Occurrence Download
11,10.21966/j26w-by50,"Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",2,IsDerivedFrom,DOI,10.15468/dl.4casp2,Occurrence Download
11,10.21966/j26w-by50,"Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",3,IsDerivedFrom,DOI,10.15468/dl.55vxu9,Occurrence Download
11,10.21966/j26w-by50,"Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",3,IsDerivedFrom,DOI,10.15468/dl.55vxu9,Occurrence Download
11,10.21966/j26w-by50,"Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",5,References,DOI,10.15468/dl.g5v7m4,Occurrence Download
11,10.21966/j26w-by50,"Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",6,References,DOI,10.15468/dl.6w6dmn,Occurrence Download
11,10.21966/j26w-by50,"Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",14,References,DOI,10.15468/dl.nfmkaw,Occurrence Download
11,10.21966/j26w-by50,"Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",17,References,DOI,10.15468/dl.c9x79c,Occurrence Download
11,10.21966/j26w-by50,"Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",19,References,DOI,10.15468/dl.wet8zg,Occurrence Download
11,10.21966/j26w-by50,"Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",27,References,DOI,10.15468/dl.3q6uuw,Occurrence Download
11,10.21966/j26w-by50,"Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",41,References,DOI,10.15468/dl.jx65ta,Occurrence Download
11,10.21966/j26w-by50,"Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",46,References,DOI,10.15468/dl.658mev,Occurrence Download
11,10.21966/j26w-by50,"Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",46,References,DOI,10.15468/dl.658mev,Occurrence Download
11,10.21966/j26w-by50,"Flow Cytometry data from the R/V TINRO, NOAA Bell M. Shimada and CCGS Sir John Franklin during the 2022 International Year of the Salmon Pan-Pacific Winter High Seas Expedition",56,References,DOI,10.15468/dl.4jbnkt,Occurrence Download
