cruise_name,vessel_name_abbr,zone,station,event_type,station_event_id,alternative_event_id,event_date,year,month,day,time_start,time_end,sampling_duration_minutes,day_night,time_zone_code,minimum_sampling_depth_meters,maximum_sampling_depth_meters,tow_speed_kilometers_per_hour,latitude_start_decdeg,longitude_start_decdeg,latitude_end_decdeg,longitude_end_decdeg,bottom_depth_meters,tow_distance_nautical_miles,wind_direction_degrees,wind_speed_kilometers_per_hour,wave_height_meters,swell_height_meters,weather_description,comments,day_of_year
IYS2022,Franklin,5,50-141,Trawl,IYS2022-Franklin-5-50-141-Trawl,IYS2022-002-041,2022-02-27T18:11:15Z,2022,2,27,18:11:15,19:11:41,60,day,UTC,2,32,4.5,50.065833,-141.009066,49.990183,-140.997683,3483,4.5626,NA,NA,2.5,NA,NA,day,58
IYS2022,Franklin,5,49-141,CTD_Rosette,IYS2022-Franklin-5-49-141-CTD_Rosette,IYS2022-002-044,2022-02-28T01:52:22Z,2022,2,28,01:52:22,01:57:44,5,day,UTC,0,300,0,49.078266,-141.016116,49.078116,-141.01595,3478,0.0108,NA,NA,NA,NA,NA,day,59
IYS2022,Franklin,5,49-141,Trawl,IYS2022-Franklin-5-49-141-Trawl,IYS2022-002-045,2022-02-28T02:41:02Z,2022,2,28,02:41:02,03:41:06,60,day,UTC,2,28,5.1,49.05235,-141.005416,48.97005,-140.9771,3832,5.0648,NA,NA,3,NA,NA,day,59
IYS2022,Franklin,5,48-141,CTD_Rosette,IYS2022-Franklin-5-48-141-CTD_Rosette,IYS2022-002-048,2022-02-28T16:25:34Z,2022,2,28,16:25:34,16:32:58,7,day,UTC,0,300,0,48.092,-140.965433,48.092133,-140.9656,4789,0.0108,NA,NA,NA,NA,NA,day,59
IYS2022,Franklin,5,48-141,Trawl,IYS2022-Franklin-5-48-141-Trawl,IYS2022-002-049,2022-02-28T17:25:10Z,2022,2,28,17:25:10,18:25:16,60,day,UTC,3,34,4.5,48.0603,-140.974016,47.985833,-140.989183,4494,4.514,NA,NA,2,NA,NA,day,59
IYS2022,Franklin,5,47-141,Trawl,IYS2022-Franklin-5-47-141-Trawl,IYS2022-002-050,2022-03-01T02:00:24Z,2022,3,1,02:00:24,03:00:34,60,day,UTC,2,31,5,46.997633,-140.947883,46.9921,-141.068416,4341,4.9622,NA,NA,3.5,NA,NA,day; borderline fishable and weather deteriorating so trawled first before oceanographhy. Small birds,60
IYS2022,Franklin,5,46-144,CTD_Rosette,IYS2022-Franklin-5-46-144-CTD_Rosette,IYS2022-002-053,2022-03-01T17:13:25Z,2022,3,1,17:13:25,17:18:56,6,day,UTC,0,300,0,46.088933,-144.010783,46.088516,-144.01105,4167,0.027,NA,NA,NA,NA,NA,"day, oxygen, lost communication at 60 m reset and redeployed",60
IYS2022,Franklin,5,46-144,Trawl,IYS2022-Franklin-5-46-144-Trawl,IYS2022-002-054,2022-03-01T18:04:09Z,2022,3,1,18:04:09,19:04:14,60,day,UTC,NA,NA,4.7,46.058066,-144.00765,45.980083,-144.012333,4119,4.6868,NA,NA,3,NA,NA,"day, one albatross",60
IYS2022,Franklin,5,47-144,CTD_Rosette,IYS2022-Franklin-5-47-144-CTD_Rosette,IYS2022-002-058,2022-03-02T03:26:28Z,2022,3,2,03:26:28,04:03:36,37,night,UTC,0,2000,0,46.942683,-144.023183,46.940366,-144.028216,4211,0.2484,NA,NA,NA,NA,NA,"night, went past 2000 m to get out a crossed wrap on the drum, ascent was slow and sometimes backed down to get a good lay for the cable on the drum, did not deploy corresponding ARGO float (S/N AI2600-21CA006) since after 3 attempts it failed to activate",61
IYS2022,Franklin,5,47-144,Trawl,IYS2022-Franklin-5-47-144-Trawl,IYS2022-002-059,2022-03-02T05:47:16Z,2022,3,2,05:47:16,06:47:20,60,night,UTC,NA,NA,4.8,46.957766,-144.024283,47.032566,-143.982,4739,4.8164,NA,NA,1,NA,NA,"night, small birds",61
IYS2022,Franklin,5,48-144,CTD_Rosette,IYS2022-Franklin-5-48-144-CTD_Rosette,IYS2022-002-062,2022-03-02T16:28:35Z,2022,3,2,16:28:35,16:34:27,6,day,UTC,0,300,0,47.909,-143.988566,47.909183,-143.9878,4116,0.0324,NA,NA,NA,NA,NA,day,61
IYS2022,Franklin,5,48-144,Trawl,IYS2022-Franklin-5-48-144-Trawl,IYS2022-002-063,2022-03-02T17:31:21Z,2022,3,2,17:31:21,18:31:26,60,day,UTC,NA,NA,4.9,47.946683,-143.995483,48.026366,-144.019616,4173,4.8812,NA,NA,1.5,NA,NA,"day, whale blow observed 2 miles away",61
IYS2022,Franklin,5,49-144,CTD_Rosette,IYS2022-Franklin-5-49-144-CTD_Rosette,IYS2022-002-065,2022-03-03T00:29:48Z,2022,3,3,00:29:48,01:04:03,34,day,UTC,0,2000,0,48.931566,-143.9892,48.930616,-143.98215,4000,0.2862,NA,NA,NA,NA,NA,"day, oxygen and full salinity profile",62
IYS2022,Franklin,5,51-141,CTD_Rosette,IYS2022-Franklin-5-51-141-CTD_Rosette,IYS2022-002-068,2022-03-04T05:12:45Z,2022,3,4,05:12:45,05:17:52,5,night,UTC,0,300,0,50.984616,-141.13065,50.984266,-141.130716,4290,0.0216,NA,NA,NA,NA,NA,night,63
IYS2022,Franklin,5,51-141,Trawl,IYS2022-Franklin-5-51-141-Trawl,IYS2022-002-069,2022-03-04T06:04:28Z,2022,3,4,06:04:28,07:04:33,60,night,UTC,2,35,4.9,50.990633,-141.075416,51.007216,-140.947466,4129,4.9514,NA,NA,2,NA,NA,night,63
IYS2022,Franklin,5,52-141,CTD_Rosette,IYS2022-Franklin-5-52-141-CTD_Rosette,IYS2022-002-072,2022-03-04T16:28:05Z,2022,3,4,16:28:05,16:35:18,7,day,UTC,0,300,0,51.892783,-141.010783,51.892016,-141.010933,4254,0.0486,NA,NA,NA,NA,NA,day,63
IYS2022,Franklin,5,52-141,Trawl,IYS2022-Franklin-5-52-141-Trawl,IYS2022-002-073,2022-03-04T17:23:45Z,2022,3,4,17:23:45,18:23:51,60,day,UTC,3,34,4.7,51.9287,-141.012416,52.006933,-141.010033,4170,4.703,NA,NA,2,NA,NA,day,63
IYS2022,Franklin,5,53-141,CTD_Rosette,IYS2022-Franklin-5-53-141-CTD_Rosette,IYS2022-002-076,2022-03-05T01:30:37Z,2022,3,5,01:30:37,01:35:22,5,day,UTC,0,300,0,52.924833,-140.971983,52.924483,-140.971,4845,0.0432,NA,NA,NA,NA,NA,day,64
IYS2022,Franklin,5,53-141,Trawl,IYS2022-Franklin-5-53-141-Trawl,IYS2022-002-077,2022-03-05T02:28:14Z,2022,3,5,02:28:14,03:28:30,60,day,UTC,3,30,4.5,52.9553,-140.9969,53.021233,-141.0556,4111,4.4978,NA,NA,2.5,NA,NA,"day, lost one float about 25 min into tow, 2 birds, twilight at haul back",64
IYS2022,Franklin,5,53-138,CTD_Rosette,IYS2022-Franklin-5-53-138-CTD_Rosette,IYS2022-002-080,2022-03-05T16:14:36Z,2022,3,5,16:14:36,16:21:57,7,day,UTC,0,300,0,52.984466,-138.107,52.98445,-138.104433,4390,0.0918,NA,NA,NA,NA,NA,day,64
IYS2022,Franklin,5,53-138,Trawl,IYS2022-Franklin-5-53-138-Trawl,IYS2022-002-081,2022-03-05T17:17:24Z,2022,3,5,17:17:24,18:17:39,60,day,UTC,3,31,5.3,52.989183,-138.052866,53.036933,-137.93025,4277,5.2916,NA,NA,2,NA,NA,day,64
IYS2022,Franklin,5,52-138,CTD_Rosette,IYS2022-Franklin-5-52-138-CTD_Rosette,IYS2022-002-084,2022-03-06T02:40:55Z,2022,3,6,02:40:55,02:45:44,5,day,UTC,0,300,0,51.953966,-138.05255,51.954,-138.051916,4310,0.0216,NA,NA,NA,NA,NA,day,65
IYS2022,Franklin,5,52-138,Trawl,IYS2022-Franklin-5-52-138-Trawl,IYS2022-002-085,2022-03-06T03:28:56Z,2022,3,6,03:28:56,04:28:58,60,night,UTC,3,32,4.5,51.977983,-138.0215,52.035633,-137.943733,4433,4.5086,NA,NA,2,NA,NA,"night, albatrosses",65
IYS2022,Franklin,5,52-135,CTD_Rosette,IYS2022-Franklin-5-52-135-CTD_Rosette,IYS2022-002-088,2022-03-06T16:12:44Z,2022,3,6,16:12:44,16:17:38,5,day,UTC,0,300,0,51.95455,-135.07935,51.95415,-135.078883,4396,0.027,NA,NA,NA,NA,NA,day,65
IYS2022,Franklin,5,52-135,Trawl,IYS2022-Franklin-5-52-135-Trawl,IYS2022-002-089,2022-03-06T17:02:19Z,2022,3,6,17:02:19,18:02:31,60,day,UTC,3,27,5,51.976383,-135.040516,52.033833,-134.943416,4688,4.9892,NA,NA,0.5,NA,NA,day,65
IYS2022,Franklin,5,51-135,CTD_Rosette,IYS2022-Franklin-5-51-135-CTD_Rosette,IYS2022-002-092,2022-03-07T02:39:08Z,2022,3,7,02:39:08,02:44:36,5,day,UTC,0,300,0,50.954916,-135.096466,50.954516,-135.096233,4264,0.027,NA,NA,NA,NA,NA,day,66
IYS2022,Franklin,5,51-135,Trawl,IYS2022-Franklin-5-51-135-Trawl,IYS2022-002-093,2022-03-07T03:28:23Z,2022,3,7,03:28:23,04:28:42,60,night,UTC,3,34,4.7,50.97505,-135.0614,51.029366,-134.969783,4318,4.7624,NA,NA,1.5,NA,NA,night,66
IYS2022,Franklin,5,53-135,CTD_Rosette,IYS2022-Franklin-5-53-135-CTD_Rosette,IYS2022-002-096,2022-03-10T07:32:12Z,2022,3,10,07:32:12,07:37:41,5,night,UTC,0,300,0,52.965466,-134.87695,52.966166,-134.876433,2783,0.0486,NA,NA,NA,NA,NA,night; returned to 150 m from ~125 m to fire third bottle,69
IYS2022,Franklin,5,53-135,Trawl,IYS2022-Franklin-5-53-135-Trawl,IYS2022-002-097,2022-03-10T08:27:48Z,2022,3,10,08:27:48,09:27:57,60,night,UTC,2,34,4.6,52.978516,-134.92445,53.0111,-135.03935,2824,4.6004,NA,NA,1,NA,NA,night,69
IYS2022,Franklin,5,55-138,CTD_Rosette,IYS2022-Franklin-5-55-138-CTD_Rosette,IYS2022-002-100,2022-03-11T00:17:48Z,2022,3,11,00:17:48,00:24:15,6,day,UTC,0,300,0,54.929666,-137.937516,54.929416,-137.937,3387,0.0216,NA,NA,NA,NA,NA,day,70
IYS2022,Franklin,5,55-138,Trawl,IYS2022-Franklin-5-55-138-Trawl,IYS2022-002-101,2022-03-11T01:13:36Z,2022,3,11,01:13:36,02:13:53,60,day,UTC,2,31,4.6,54.959583,-137.9756,55.020233,-138.0584,2941,4.6328,NA,NA,1.5,NA,NA,"day; third wire hung up on rear hydraulics before doors hit water; no damage, net reset in same location without being brought on board",70
IYS2022,Franklin,5,54-138,CTD_Rosette,IYS2022-Franklin-5-54-138-CTD_Rosette,IYS2022-002-105,2022-03-11T10:30:13Z,2022,3,11,10:30:13,10:36:09,6,night,UTC,0,300,0,53.945733,-138.101433,53.945916,-138.1002,3237,0.0432,NA,NA,NA,NA,NA,night,70
IYS2022,Franklin,5,54-138,Trawl,IYS2022-Franklin-5-54-138-Trawl,IYS2022-002-106,2022-03-11T11:24:09Z,2022,3,11,11:24:09,12:24:26,60,night,UTC,3,34,4.9,53.965316,-138.060883,54.021216,-137.9593,3428,4.9244,NA,NA,1,NA,NA,night,70
IYS2022,Franklin,5,54-141,CTD_Rosette,IYS2022-Franklin-5-54-141-CTD_Rosette,IYS2022-002-109,2022-03-12T00:04:11Z,2022,3,12,00:04:11,00:09:14,5,day,UTC,0,300,0,53.9676,-141.0792,53.967383,-141.078816,3717,0.0162,NA,NA,NA,NA,NA,day,71
IYS2022,Franklin,5,54-141,Trawl,IYS2022-Franklin-5-54-141-Trawl,IYS2022-002-110,2022-03-12T00:50:03Z,2022,3,12,00:50:03,01:50:19,60,day,UTC,3,28,4.9,53.985933,-141.045533,54.03795,-140.937983,3593,4.9244,NA,NA,2.5,NA,NA,day,71
IYS2022,Franklin,5,55-141,CTD_Rosette,IYS2022-Franklin-5-55-141-CTD_Rosette,IYS2022-002-113,2022-03-12T16:20:42Z,2022,3,12,16:20:42,16:27:00,6,day,UTC,0,300,0,54.939816,-140.99665,54.94165,-140.99485,3628,0.1242,NA,NA,NA,NA,NA,day,71
IYS2022,Franklin,5,55-141,Trawl,IYS2022-Franklin-5-55-141-Trawl,IYS2022-002-114,2022-03-12T17:10:04Z,2022,3,12,17:10:04,18:10:18,60,day,UTC,3,29,5.2,54.964916,-140.989216,55.06045,-140.989016,3638,5.7451,NA,NA,2.5,NA,NA,day; albatross,71
IYS2022,Franklin,5,56-141,CTD_Rosette,IYS2022-Franklin-5-56-141-CTD_Rosette,IYS2022-002-117,2022-03-13T03:10:11Z,2022,3,13,03:10:11,03:15:15,5,day,UTC,0,300,0,55.941116,-140.914583,55.941666,-140.914216,3438,0.0378,NA,NA,NA,NA,NA,"day; rosette communication failed at 10m on first cast, brought on board and reset with no apparent issues",72
IYS2022,Franklin,5,56-141,Trawl,IYS2022-Franklin-5-56-141-Trawl,IYS2022-002-118,2022-03-13T03:58:28Z,2022,3,13,03:58:28,04:58:25,60,night,UTC,2,39,4.7,55.963233,-140.9393,56.025716,-141.022966,3700,4.6976,NA,NA,3,NA,NA,night,72
IYS2022,Franklin,5,57-141,CTD_Rosette,IYS2022-Franklin-5-57-141-CTD_Rosette,IYS2022-002-121,2022-03-13T13:59:39Z,2022,3,13,13:59:39,14:06:14,7,night,UTC,0,300,0,56.935733,-140.930783,56.936183,-140.93,3487,0.0378,NA,NA,NA,NA,NA,night,72
IYS2022,Franklin,5,57-144,CTD_Rosette,IYS2022-Franklin-5-57-144-CTD_Rosette,IYS2022-002-124,2022-03-14T17:17:43Z,2022,3,14,17:17:43,17:51:39,34,day,UTC,0,2000,0,57.008466,-143.837716,57.0096,-143.8428,3780,0.1782,NA,NA,NA,NA,NA,"day; issues with rosette plotter, doesn't appear to impact data but double check",73
IYS2022,Franklin,5,57-144,Trawl,IYS2022-Franklin-5-57-144-Trawl,IYS2022-002-125,2022-03-14T19:12:16Z,2022,3,14,19:12:16,20:12:18,60,day,UTC,3,56,5.1,57.010483,-143.89225,57.00445,-144.045616,3728,5.0432,NA,NA,3.5,NA,NA,day,73
IYS2022,Franklin,5,56-144,Trawl,IYS2022-Franklin-5-56-144-Trawl,IYS2022-002-127,2022-03-15T02:09:32Z,2022,3,15,02:09:32,03:09:21,60,day,UTC,3,41,4.9,56.053433,-143.997683,55.972883,-144.000816,3951,4.8434,NA,NA,3,NA,NA,day; fishing before ocean ops due to concerns about weather; shearwaters,74
IYS2022,Franklin,5,56-144,CTD_Rosette,IYS2022-Franklin-5-56-144-CTD_Rosette,IYS2022-002-130,2022-03-15T04:42:36Z,2022,3,15,04:42:36,04:47:51,5,night,UTC,0,300,0,55.975133,-144.01485,55.975533,-144.015916,3238,0.0432,NA,NA,NA,NA,NA,night; occurred after fishing ops due to marginal weather; moved ~3 km from end of tow,74
IYS2022,Franklin,5,55-144,CTD_Rosette,IYS2022-Franklin-5-55-144-CTD_Rosette,IYS2022-002-133,2022-03-15T11:52:14Z,2022,3,15,11:52:14,12:26:23,34,night,UTC,0,2000,0,55.043683,-144.07645,55.041083,-144.078533,3488,0.1728,NA,NA,NA,NA,NA,"night; 2000 m cast; initial failure from sensor, brought on board and restarted computer; no issues during deployment until last 25m of ascent when feed lost again, computer restart and finished cast;",74
IYS2022,Franklin,5,55-144,Trawl,IYS2022-Franklin-5-55-144-Trawl,IYS2022-002-134,2022-03-15T14:28:07Z,2022,3,15,14:28:07,15:28:26,60,night,UTC,3,38,4.6,55.0049,-144.070066,54.961066,-143.960083,3282,4.6274,NA,NA,1.5,NA,NA,"night; haulback as sun was coming up, but majority of tow in the dark",74
IYS2022,Franklin,5,54-144,CTD_Rosette,IYS2022-Franklin-5-54-144-CTD_Rosette,IYS2022-002-138,2022-03-15T23:26:12Z,2022,3,15,23:26:12,23:31:28,5,day,UTC,0,300,0,53.930433,-143.986233,53.930583,-143.985933,3529,0.0162,NA,NA,NA,NA,NA,day,74
IYS2022,Franklin,5,54-144,Trawl,IYS2022-Franklin-5-54-144-Trawl,IYS2022-002-139,2022-03-16T00:13:07Z,2022,3,16,00:13:07,01:13:19,60,day,UTC,3,28,4.9,53.958566,-143.988233,54.037966,-144.016566,3660,4.8758,NA,NA,1,NA,NA,day; shearwaters; sleet started during haulback,75
IYS2022,Franklin,5,53-144,CTD_Rosette,IYS2022-Franklin-5-53-144-CTD_Rosette,IYS2022-002-142,2022-03-16T14:34:14Z,2022,3,16,14:34:14,15:07:51,34,day,UTC,0,2000,0,52.93205,-144.040566,52.93305,-144.0398,3599,0.0648,NA,NA,NA,NA,NA,"descent at night, recovery during day; 2000 m cast",75
IYS2022,Franklin,5,53-144,Trawl,IYS2022-Franklin-5-53-144-Trawl,IYS2022-002-143,2022-03-16T16:31:29Z,2022,3,16,16:31:29,17:31:43,60,day,UTC,3,34,5.2,52.963466,-144.02655,53.0455,-143.979166,3231,5.2214,NA,NA,1.5,NA,NA,day; shearwaters,75
IYS2022,Franklin,5,51-132,CTD_Rosette,IYS2022-Franklin-5-51-132-CTD_Rosette,IYS2022-002-147,2022-03-19T16:50:20Z,2022,3,19,16:50:20,16:55:45,5,day,UTC,0,300,0,50.950383,-132.11135,50.950666,-132.111283,2822,0,NA,NA,NA,NA,NA,day,78
IYS2022,Franklin,5,51-132,Trawl,IYS2022-Franklin-5-51-132-Trawl,IYS2022-002-148,2022-03-19T17:36:40Z,2022,3,19,17:36:40,18:36:44,60,day,UTC,3,37,4.8,50.966483,-132.075683,51.016016,-131.97605,1,4.811,NA,NA,3,NA,NA,day; gulls,78
IYS2019,Kaganovsky,NA,1,Trawl,IYS2019-Kaganovsky-1-Trawl,NA,2019-02-19T00:02:00Z,2019,2,19,00:02:00,01:02:00,60,day,UTC,0,30.2,4.1,48.177,-128.308,48.147,-128.266,2300,1.8,310,11,NA,NA,NA,NA,50
IYS2019,Kaganovsky,NA,2,Trawl,IYS2019-Kaganovsky-2-Trawl,NA,2019-02-19T10:00:00Z,2019,2,19,10:00:00,11:00:00,60,night,UTC,0,29.8,4,48.1,-129.553,48.06,-129.558,2585,NA,325,5,NA,NA,NA,NA,50
IYS2019,Kaganovsky,NA,3,Trawl,IYS2019-Kaganovsky-3-Trawl,NA,2019-02-21T11:21:00Z,2019,2,21,11:21:00,12:21:00,60,night,UTC,0,36.3,4.3,47.382,-137.012,47.343,-137.039,4000,NA,310,5,NA,NA,NA,NA,52
IYS2019,Kaganovsky,NA,4,Trawl,IYS2019-Kaganovsky-4-Trawl,NA,2019-02-21T22:19:00Z,2019,2,21,22:19:00,23:19:00,60,day,UTC,0,29.8,4.5,47.399,-138.259,47.41,-138.194,4110,NA,270,10,NA,NA,NA,NA,52
IYS2019,Kaganovsky,NA,5,Trawl,IYS2019-Kaganovsky-5-Trawl,NA,2019-02-22T09:49:00Z,2019,2,22,09:49:00,10:49:00,60,night,UTC,0,33.2,4.1,47.397,-139.583,47.401,-139.522,4000,NA,280,9,NA,NA,NA,NA,53
IYS2019,Kaganovsky,NA,6,Trawl,IYS2019-Kaganovsky-6-Trawl,NA,2019-02-22T20:55:00Z,2019,2,22,20:55:00,21:55:00,60,day,UTC,0,35.5,4,47.38,-141.31,47.347,-141.339,4250,NA,335,6,NA,NA,NA,NA,53
IYS2019,Kaganovsky,NA,7,Trawl,IYS2019-Kaganovsky-7-Trawl,NA,2019-02-23T06:08:00Z,2019,2,23,06:08:00,07:08:00,60,day,UTC,0,35,4.6,47.391,-143.027,47.376,-143.09,4000,NA,NA,NA,NA,NA,NA,THE CONTROL EQUIPMENT DID NOT WORK.  THE MEASUREMENT OF THE OPENING WAS MADE VISUALLY,54
IYS2019,Kaganovsky,NA,8,Trawl,IYS2019-Kaganovsky-8-Trawl,NA,2019-02-23T14:38:00Z,2019,2,23,14:38:00,15:38:00,60,night,UTC,0,35,4.1,47.406,-144.326,47.407,-144.387,4510,NA,20,7,NA,NA,NA,NA,54
IYS2019,Kaganovsky,NA,9,Trawl,IYS2019-Kaganovsky-9-Trawl,NA,2019-02-23T23:12:00Z,2019,2,23,23:12:00,00:12:00,60,day,UTC,0,31,4.4,47.407,-146.016,47.407,-146.081,4500,NA,90,17,NA,NA,NA,NA,54
IYS2019,Kaganovsky,NA,10,Trawl,IYS2019-Kaganovsky-10-Trawl,NA,2019-02-24T07:40:00Z,2019,2,24,07:40:00,08:40:00,60,day,UTC,0,28.5,4.6,47.413,-147.316,47.435,-147.374,4500,NA,100,20,NA,NA,NA,Neville took scales for aging only (not in preferred area),55
IYS2019,Kaganovsky,NA,11,Trawl,IYS2019-Kaganovsky-11-Trawl,NA,2019-02-24T16:48:00Z,2019,2,24,16:48:00,17:48:00,60,night,UTC,0,32.3,4.3,48.412,-147.371,48.445,-147.349,4520,NA,110,17,NA,NA,NA,NA,55
IYS2019,Kaganovsky,NA,12,Trawl,IYS2019-Kaganovsky-12-Trawl,NA,2019-02-25T01:48:00Z,2019,2,25,01:48:00,02:48:00,60,day,UTC,0,33.8,4.2,49.411,-147.309,49.43,-147.356,4770,NA,110,14,NA,NA,NA,NA,56
IYS2019,Kaganovsky,NA,13,Trawl,IYS2019-Kaganovsky-13-Trawl,NA,2019-02-25T11:05:00Z,2019,2,25,11:05:00,12:05:00,60,night,UTC,0,28.2,4.3,50.411,-147.312,50.438,-147.363,4510,NA,100,8,NA,NA,NA,NA,56
IYS2019,Kaganovsky,NA,14,Trawl,IYS2019-Kaganovsky-14-Trawl,NA,2019-02-25T19:55:00Z,2019,2,25,19:55:00,20:55:00,60,night,UTC,0,30.8,4.7,51.416,-147.322,51.45,-147.372,4200,NA,85,8,NA,NA,NA,No chum health,56
IYS2019,Kaganovsky,NA,15,Trawl,IYS2019-Kaganovsky-15-Trawl,NA,2019-02-26T04:07:00Z,2019,2,26,04:07:00,05:07:00,60,day,UTC,0,28.5,4.7,52.418,-147.307,52.464,-147.315,4100,NA,80,12,NA,NA,NA,NA,57
IYS2019,Kaganovsky,NA,16,Trawl,IYS2019-Kaganovsky-16-Trawl,NA,2019-02-26T12:15:00Z,2019,2,26,12:15:00,13:15:00,60,night,UTC,0,28.2,4.4,53.419,-147.298,53.462,-147.307,4200,NA,90,7,NA,NA,NA,NA,57
IYS2019,Kaganovsky,NA,17,Trawl,IYS2019-Kaganovsky-17-Trawl,NA,2019-02-26T20:13:00Z,2019,2,26,20:13:00,21:13:00,60,day,UTC,0,32.7,4,54.415,-147.302,54.455,-147.302,3410,NA,NA,NA,NA,NA,NA,NA,57
IYS2019,Kaganovsky,NA,18,Trawl,IYS2019-Kaganovsky-18-Trawl,NA,2019-02-27T05:10:00Z,2019,2,27,05:10:00,06:10:00,60,day,UTC,0,23.2,4.8,55.417,-147.3,55.465,-147.3,4100,NA,NA,NA,NA,NA,NA,THE TRAWL OPENING WAS UNUSUAL.  It opened on 55m horizontally [SECOND DEEP SET DONE AT THIS STATION.  NO DATA SHEETS.  NO SALMON],58
IYS2019,Kaganovsky,NA,19,Trawl,IYS2019-Kaganovsky-19-Trawl,NA,2019-02-27T13:02:00Z,2019,2,27,13:02:00,14:02:00,60,night,UTC,0,31,4.2,56.411,-147.306,56.452,-147.31,4000,NA,NA,NA,NA,NA,NA,NA,58
IYS2019,Kaganovsky,NA,20,Trawl,IYS2019-Kaganovsky-20-Trawl,NA,2019-02-27T21:08:00Z,2019,2,27,21:08:00,22:08:00,60,day,UTC,0,38.8,4.5,56.42,-145.597,56.463,-145.584,3940.5,NA,310,NA,NA,NA,NA,NA,58
IYS2019,Kaganovsky,NA,21,Trawl,IYS2019-Kaganovsky-21-Trawl,NA,2019-02-28T04:38:00Z,2019,2,28,04:38:00,05:38:00,60,day,UTC,0,35,4,56.397,-144.287,56.393,-144.215,3800,NA,320,12,NA,NA,NA,NA,59
IYS2019,Kaganovsky,NA,22,Trawl,IYS2019-Kaganovsky-22-Trawl,NA,2019-02-28T11:51:00Z,2019,2,28,11:51:00,12:51:00,60,night,UTC,0,30.8,4.7,56.39,-142.587,56.355,-142.53,3700,NA,320,12,NA,NA,NA,NA,59
IYS2019,Kaganovsky,NA,23,Trawl,IYS2019-Kaganovsky-23-Trawl,NA,2019-02-28T20:09:00Z,2019,2,28,20:09:00,21:09:00,60,day,UTC,0,32.7,4.3,55.386,-143.01,55.345,-143.029,3722,NA,0,7.5,NA,NA,NA,NA,59
IYS2019,Kaganovsky,NA,24,Trawl,IYS2019-Kaganovsky-24-Trawl,NA,2019-03-01T04:10:00Z,2019,3,1,04:10:00,05:10:00,60,day,UTC,0,34.5,4.6,55.393,-144.341,55.385,-144.421,3987,NA,NA,NA,NA,NA,NA,NA,60
IYS2019,Kaganovsky,NA,25,Trawl,IYS2019-Kaganovsky-25-Trawl,NA,2019-03-01T11:09:00Z,2019,3,1,11:09:00,12:09:00,60,night,UTC,0,30,3.8,55.389,-145.596,55.352,-145.591,4100,NA,NA,NA,NA,NA,NA,NA,60
IYS2019,Kaganovsky,NA,26,Trawl,IYS2019-Kaganovsky-26-Trawl,NA,2019-03-01T19:34:00Z,2019,3,1,19:34:00,20:34:00,60,night,UTC,0,32.5,4.2,54.386,-146,54.342,-146.002,4120,NA,320,3,NA,NA,NA,NA,60
IYS2019,Kaganovsky,NA,27,Trawl,IYS2019-Kaganovsky-27-Trawl,NA,2019-03-02T03:24:00Z,2019,3,2,03:24:00,04:24:00,60,day,UTC,0,33.5,4.6,53.385,-145.599,53.399,-145.592,4100,NA,NA,NA,NA,NA,NA,NA,61
IYS2019,Kaganovsky,NA,28,Trawl,IYS2019-Kaganovsky-28-Trawl,NA,2019-03-02T11:23:00Z,2019,3,2,11:23:00,12:23:00,60,night,UTC,0,33.7,4.4,52.386,-146.009,52.344,-146.014,3950,NA,NA,NA,NA,NA,NA,NA,61
IYS2019,Kaganovsky,NA,29,Trawl,IYS2019-Kaganovsky-29-Trawl,NA,2019-03-02T19:48:00Z,2019,3,2,19:48:00,20:48:00,60,night,UTC,0,30.3,4.4,51.37,-145.599,51.326,-146,4000,NA,NA,NA,NA,NA,NA,NA,61
IYS2019,Kaganovsky,NA,30,Trawl,IYS2019-Kaganovsky-30-Trawl,NA,2019-03-03T03:49:00Z,2019,3,3,03:49:00,04:49:00,60,day,UTC,0,29.5,4.5,50.384,-146.004,50.34,-146.006,3600,NA,315,3,NA,NA,NA,the last 20 minutes of the trawl was without equipment,62
IYS2019,Kaganovsky,NA,31,Trawl,IYS2019-Kaganovsky-31-Trawl,NA,2019-03-03T11:32:00Z,2019,3,3,11:32:00,12:32:00,60,night,UTC,0,29.5,4.6,49.387,-146.002,49.342,-146.002,4500,NA,0,NA,NA,NA,NA,NA,62
IYS2019,Kaganovsky,NA,32,Trawl,IYS2019-Kaganovsky-32-Trawl,NA,2019-03-03T20:21:00Z,2019,3,3,20:21:00,21:21:00,60,day,UTC,0,35.8,4.2,48.398,-145.582,48.395,-145.519,4575,NA,45,4,NA,NA,NA,NA,62
IYS2019,Kaganovsky,NA,33,Trawl,IYS2019-Kaganovsky-33-Trawl,NA,2019-03-04T04:25:00Z,2019,3,4,04:25:00,05:25:00,60,day,UTC,0,33.5,4.2,48.412,-144.258,48.452,-144.285,4300,NA,340,5,NA,NA,NA,NA,63
IYS2019,Kaganovsky,NA,34,Trawl,IYS2019-Kaganovsky-34-Trawl,NA,2019-03-04T12:41:00Z,2019,3,4,12:41:00,13:41:00,60,night,UTC,0,34.8,4.2,49.415,-144.308,49.456,-144.31,4000,NA,20,6,NA,NA,NA,NA,63
